0,0.0018335008451914481
1,0.0015962550445424353
2,0.0014865872935888073
3,0.001767763216414584
4,0.0006782465131949869
5,0.0016238394076533024
6,0.0007615464392104718
7,0.001688315510349828
8,0.0015678837277838214
9,0.0017156496264867805
10,0.0014407788980810592
11,0.0017045573749603507
12,0.0019228465625329937
13,0.0014493268485163888
14,0.001751357114155489
15,0.0007772525946772019
16,0.0010015171286735115
17,0.0016575644609980917
18,0.0016179849358122801
19,0.0012696609121705673
20,0.0015358438694353898
21,0.001750973531117741
22,0.001708438876502962
23,0.0008265126354752743
24,0.0017735829418155519
25,0.001766018462116214
26,0.001249067327592866
27,0.0013307962417682313
28,0.001581301194276343
29,0.0015570383557606169
30,0.001739231757428432
31,0.0018392862310090744
32,0.0017733799911504573
33,0.0006571580395293706
34,0.0015960919403251157
35,0.0014919132130180692
36,0.0017319414453813551
37,0.001731473312522182
38,0.0010887028971864137
39,0.0016442684768058207
40,0.0016968455085776034
41,0.0014927547540341509
42,0.0017964846061147692
43,0.0013583831596883696
44,0.0018062470071673247
45,0.0010593343960402526
46,0.001676377967701749
47,0.0016379586519660663
48,0.0008502105132353511
49,0.0009180804636206462
50,0.0016899771094342467
51,0.0006060690125617203
52,0.0016658385349766105
53,0.0017196672057872425
54,0.001361156613015433
55,0.0017181684230959688
56,0.0008017952329831479
57,0.0014943360609908098
58,0.001887958064317797
59,0.0016025771772376887
60,0.0017265318517971416
61,0.0017005562444899831
62,0.0008925425140168865
63,0.001725274350005295
64,0.0017760294645976582
65,0.0009771644553625675
66,0.0017321583248550276
67,0.0007331552536377822
68,0.0016883216350968423
69,0.0015435795000264725
70,0.0015978626076705066
71,0.0016709086292055577
72,0.0017189303365685573
73,0.001570039939414375
74,0.0006707272624334329
75,0.00155836029764367
76,0.0017756996571396929
77,0.0016691789503443977
78,0.0007424010900615772
79,0.0018411937769232764
80,0.0010500248781984836
81,0.001204740446102782
82,0.0015713893788199434
83,0.0006424932027833729
84,0.0012047319372236233
85,0.0012742356900473958
86,0.0016892310142732083
87,0.0016839232429062738
88,0.0014838845566774645
89,0.0009473565122205377
90,0.0006539029038139432
91,0.00171074715041255
92,0.0016313738218517427
93,0.0017221318525284667
94,0.0017170308388571988
95,0.0015593565164060505
96,0.0017550340067748389
97,0.0016595697395761053
98,0.0009068991938326811
99,0.0013274523677193352
100,0.001435654660946183
101,0.001578665428483172
102,0.001658645114528626
103,0.0007132251949295678
104,0.0009930613950680626
105,0.0018121299380519707
106,0.0017031216069043325
107,0.001667429971219094
108,0.0014547789603654607
109,0.0017678891043712806
110,0.0015871571275417747
111,0.0011399471948032786
112,0.0015214343710957443
113,0.0010270751336177387
114,0.0017628203467349958
115,0.001452629125159045
116,0.001020945132010945
117,0.0015378875051939992
118,0.0017148207886562177
119,0.0016999166513001378
120,0.0007727320725789131
121,0.0008204995128974249
122,0.0014930841630292975
123,0.0015019552811411957
124,0.0016981401573858493
125,0.0012184811857187587
126,0.0012156804156053266
127,0.000977099744049504
128,0.0017643121259279912
129,0.0010587647723360994
130,0.0017386916813253842
131,0.0006378691540120983
132,0.0006796282636136132
133,0.0017424376491640774
134,0.001914528412673345
135,0.0007546501100719146
136,0.0017163989229635815
137,0.0017233203980049768
138,0.0017441528209648468
139,0.0012432836129017135
140,0.0017426468409309397
141,0.0017797125948636092
142,0.0017804462530572097
143,0.0007290218397428688
144,0.0008145053431730194
145,0.000945399467957005
146,0.0017305932884833105
147,0.0009419902119561278
148,0.0017362969155135751
149,0.001715135122170643
150,0.0008710601496625072
151,0.0016490135923356737
152,0.0017532110310276776
153,0.0015891679739488767
154,0.0017871176092956428
155,0.0015360139182150575
156,0.001506701173925293
157,0.0012147580522096943
158,0.0018358140346444822
159,0.000597406575491781
160,0.0015734550863654101
161,0.0017305427482931046
162,0.001684760018860421
163,0.0009724252578659737
164,0.0019171068429298008
165,0.001540951939192589
166,0.001744189344758921
167,0.0017123969793804968
168,0.0017336919198570077
169,0.0017323574073929329
170,0.0013965122234026201
171,0.0006984103106748937
172,0.001681701369267667
173,0.0016295763631194269
174,0.0006786371712286405
175,0.001532242645828479
176,0.0008867946261380477
177,0.0006914377672179917
178,0.0014896194491216305
179,0.0017178305720707424
180,0.0016810059791521
181,0.001470002094037906
182,0.0016280498695453436
183,0.00146316907531072
184,0.0015220536476697433
185,0.0007478877904570915
186,0.0017446370593544819
187,0.0015734282697743506
188,0.0016413753128458582
189,0.001723545228226177
190,0.001730804699776204
191,0.0016571909688169336
192,0.0016151524279332627
193,0.0007391808044747402
194,0.0014396764530629905
195,0.000715120801324955
196,0.0006755060534298612
197,0.0016896510101915491
198,0.0017823326993127895
199,0.0016148854306102655
